"","Fecha","Mean","Estacion","ICA","Color"
"13881",883717200,37.5458333333333,"Engativa",5,"#00de28"
"13882",883803600,42.9379166666667,"Engativa",5,"#00de28"
"13883",883890000,24.908,"Engativa",6,"#00de28"
"13884",883976400,56.5733333333333,"Engativa",4,"#fffd40"
"13885",884062800,43.245,"Engativa",5,"#00de28"
"13886",884149200,57.4883333333333,"Engativa",4,"#fffd40"
"13887",884235600,47.6183333333333,"Engativa",5,"#00de28"
"13888",884322000,45.7875,"Engativa",5,"#00de28"
"13889",884408400,39.6820833333333,"Engativa",5,"#00de28"
"13890",884494800,38.2579166666667,"Engativa",5,"#00de28"
"13891",884581200,37.7973913043478,"Engativa",5,"#00de28"
"13892",884667600,39.885,"Engativa",5,"#00de28"
"13893",884754000,40.8029166666667,"Engativa",5,"#00de28"
"13894",884840400,41.6158333333333,"Engativa",5,"#00de28"
"13895",884926800,47.4166666666667,"Engativa",5,"#00de28"
"13896",885013200,44.1579166666667,"Engativa",5,"#00de28"
"13897",885099600,51.48625,"Engativa",5,"#00de28"
"13898",885186000,40.49625,"Engativa",5,"#00de28"
"13899",885272400,48.1279166666667,"Engativa",5,"#00de28"
"13900",885358800,38.0529166666667,"Engativa",5,"#00de28"
"13901",885445200,49.5529166666667,"Engativa",5,"#00de28"
"13902",885531600,46.7029166666667,"Engativa",5,"#00de28"
"13903",885618000,52.4016666666667,"Engativa",5,"#00de28"
"13904",885704400,46.8054166666667,"Engativa",5,"#00de28"
"13905",885790800,46.7029166666667,"Engativa",5,"#00de28"
"13906",885877200,45.8891666666667,"Engativa",5,"#00de28"
"13907",885963600,49.5520833333333,"Engativa",5,"#00de28"
"13908",886050000,47.1104166666667,"Engativa",5,"#00de28"
"13909",886136400,49.1454166666667,"Engativa",5,"#00de28"
"13910",886222800,42.8370833333333,"Engativa",5,"#00de28"
"13911",886309200,39.5795833333333,"Engativa",5,"#00de28"
"13912",886395600,30.42375,"Engativa",6,"#00de28"
"13913",886482000,42.56,"Engativa",5,"#00de28"
"13914",886568400,63.98,"Engativa",4,"#fffd40"
"13915",886654800,51.9933333333333,"Engativa",5,"#00de28"
"13916",886741200,47.415,"Engativa",5,"#00de28"
"13917",886827600,47.0991666666667,"Engativa",5,"#00de28"
"13918",886914000,32.64375,"Engativa",6,"#00de28"
"13919",887000400,32.0845833333333,"Engativa",6,"#00de28"
"13920",887086800,45.85125,"Engativa",5,"#00de28"
"13921",887173200,50.66125,"Engativa",5,"#00de28"
"13922",887259600,43.8333333333333,"Engativa",5,"#00de28"
"13923",887346000,46.7025,"Engativa",5,"#00de28"
"13924",887432400,41.4120833333333,"Engativa",5,"#00de28"
"13925",887518800,33.0695833333333,"Engativa",6,"#00de28"
"13926",887605200,28.89625,"Engativa",6,"#00de28"
"13927",887691600,32.35625,"Engativa",6,"#00de28"
"13928",887778000,43.5483333333333,"Engativa",5,"#00de28"
"13929",887864400,43.04125,"Engativa",5,"#00de28"
"13930",887950800,58.6079166666667,"Engativa",4,"#fffd40"
"13931",888037200,58.50625,"Engativa",4,"#fffd40"
"13932",888123600,57.4404347826087,"Engativa",4,"#fffd40"
"13933",888210000,56.9804166666667,"Engativa",4,"#fffd40"
"13934",888296400,61.86375,"Engativa",4,"#fffd40"
"13935",888382800,57.5920833333333,"Engativa",4,"#fffd40"
"13936",888469200,60.9479166666667,"Engativa",4,"#fffd40"
"13937",888555600,61.538,"Engativa",4,"#fffd40"
"13938",888642000,55.4545833333333,"Engativa",5,"#fffd40"
"13939",888728400,57.9975,"Engativa",4,"#fffd40"
"13940",888814800,65.5266666666667,"Engativa",4,"#fffd40"
"13941",888901200,57.6925,"Engativa",4,"#fffd40"
"13942",888987600,49.8566666666667,"Engativa",5,"#00de28"
"13943",889074000,50.3666666666667,"Engativa",5,"#00de28"
"13944",889160400,42.47,"Engativa",5,"#00de28"
"13945",889246800,38.56375,"Engativa",5,"#00de28"
"13946",889333200,38.2579166666667,"Engativa",5,"#00de28"
"13947",889419600,44.465,"Engativa",5,"#00de28"
"13948",889506000,55.1491666666667,"Engativa",5,"#fffd40"
"13949",889592400,55.75875,"Engativa",5,"#fffd40"
"13950",889678800,62.5373913043478,"Engativa",4,"#fffd40"
"13951",889765200,59.11625,"Engativa",4,"#fffd40"
"13952",889851600,70.92,"Engativa",4,"#fffd40"
"13953",889938000,69.1908333333333,"Engativa",4,"#fffd40"
"13954",890024400,68.9875,"Engativa",4,"#fffd40"
"13955",890110800,58.1,"Engativa",4,"#fffd40"
"13956",890197200,59.8283333333333,"Engativa",4,"#fffd40"
"13957",890283600,75.7020833333333,"Engativa",4,"#fffd40"
"13958",890370000,74.8891666666667,"Engativa",4,"#fffd40"
"13959",890456400,61.7616666666667,"Engativa",4,"#fffd40"
"13960",890542800,42.225,"Engativa",5,"#00de28"
"13961",890629200,39.64125,"Engativa",5,"#00de28"
"13962",890715600,44.5766666666667,"Engativa",5,"#00de28"
"13963",890802000,54.1308333333333,"Engativa",5,"#fffd40"
"13964",890888400,52.91,"Engativa",5,"#00de28"
"13965",890974800,46.6016666666667,"Engativa",5,"#00de28"
"13966",891061200,48.8395833333333,"Engativa",5,"#00de28"
"13967",891147600,47.0095833333333,"Engativa",5,"#00de28"
"13968",891234000,39.9879166666667,"Engativa",5,"#00de28"
"13969",891320400,35.6116666666667,"Engativa",6,"#00de28"
"13970",891406800,42.22625,"Engativa",5,"#00de28"
"13971",891493200,37.0375,"Engativa",5,"#00de28"
"13972",891579600,28.28625,"Engativa",6,"#00de28"
"13973",891666000,23.7083333333333,"Engativa",6,"#00de28"
"13974",891752400,25.3358333333333,"Engativa",6,"#00de28"
"13975",891838800,29.9145833333333,"Engativa",6,"#00de28"
"13976",891925200,30.4229166666667,"Engativa",6,"#00de28"
"13977",892011600,21.7766666666667,"Engativa",6,"#00de28"
"13978",892098000,22.3854166666667,"Engativa",6,"#00de28"
"13979",892184400,22.9954166666667,"Engativa",6,"#00de28"
"13980",892270800,23.5041666666667,"Engativa",6,"#00de28"
"13981",892357200,28.795,"Engativa",6,"#00de28"
"13982",892443600,31.2370833333333,"Engativa",6,"#00de28"
"13983",892530000,27.7791666666667,"Engativa",6,"#00de28"
"13984",892616400,33.06875,"Engativa",6,"#00de28"
"13985",892702800,36.3241666666667,"Engativa",5,"#00de28"
"13986",892789200,28.8970833333333,"Engativa",6,"#00de28"
"13987",892875600,33.8825,"Engativa",6,"#00de28"
"13988",892962000,31.7454166666667,"Engativa",6,"#00de28"
"13989",893048400,29.2016666666667,"Engativa",6,"#00de28"
"13990",893134800,26.1495833333333,"Engativa",6,"#00de28"
"13991",893221200,21.66625,"Engativa",6,"#00de28"
"13992",893307600,22.94125,"Engativa",6,"#00de28"
"13993",893394000,30.3216666666667,"Engativa",6,"#00de28"
"13994",893480400,22.6526086956522,"Engativa",6,"#00de28"
"13995",893566800,32.7633333333333,"Engativa",6,"#00de28"
"13996",893653200,28.69375,"Engativa",6,"#00de28"
"13997",893739600,28.0833333333333,"Engativa",6,"#00de28"
"13998",893826000,36.8426086956522,"Engativa",5,"#00de28"
"13999",893912400,39.275,"Engativa",5,"#00de28"
"14000",893998800,34.1883333333333,"Engativa",6,"#00de28"
"14001",894085200,26.25125,"Engativa",6,"#00de28"
"14002",894171600,25.4383333333333,"Engativa",6,"#00de28"
"14003",894258000,27.7779166666667,"Engativa",6,"#00de28"
"14004",894344400,28.3486956521739,"Engativa",6,"#00de28"
"14005",894430800,35.1033333333333,"Engativa",6,"#00de28"
"14006",894517200,31.4404166666667,"Engativa",6,"#00de28"
"14007",894603600,35.0020833333333,"Engativa",6,"#00de28"
"14008",894690000,29.7108333333333,"Engativa",6,"#00de28"
"14009",894776400,23.6066666666667,"Engativa",6,"#00de28"
"14010",894862800,23.5041666666667,"Engativa",6,"#00de28"
"14011",894949200,32.4575,"Engativa",6,"#00de28"
"14012",895035600,22.9958333333333,"Engativa",6,"#00de28"
"14013",895122000,21.7745833333333,"Engativa",6,"#00de28"
"14014",895208400,22.4866666666667,"Engativa",6,"#00de28"
"14015",895294800,20.45125,"Engativa",6,"#00de28"
"14016",895381200,16.4569565217391,"Engativa",6,"#00de28"
"14017",895467600,17.9083333333333,"Engativa",6,"#00de28"
"14018",895554000,24.1154166666667,"Engativa",6,"#00de28"
"14019",895640400,23.9108333333333,"Engativa",6,"#00de28"
"14020",895726800,28.3883333333333,"Engativa",6,"#00de28"
"14021",895813200,20.9608333333333,"Engativa",6,"#00de28"
"14022",895899600,21.47,"Engativa",6,"#00de28"
"14023",895986000,20.0441666666667,"Engativa",6,"#00de28"
"14024",896072400,18.3145833333333,"Engativa",6,"#00de28"
"14025",896158800,19.9420833333333,"Engativa",6,"#00de28"
"14026",896245200,16.9925,"Engativa",6,"#00de28"
"14027",896331600,23.4016666666667,"Engativa",6,"#00de28"
"14028",896418000,22.69,"Engativa",6,"#00de28"
"14029",896504400,18.5179166666667,"Engativa",6,"#00de28"
"14030",896590800,13.2266666666667,"Engativa",6,"#00de28"
"14031",896677200,15.8725,"Engativa",6,"#00de28"
"14032",896763600,18.1970833333333,"Engativa",6,"#00de28"
"14033",896850000,15.97375,"Engativa",6,"#00de28"
"14034",896936400,20.04375,"Engativa",6,"#00de28"
"14035",897022800,17.705,"Engativa",6,"#00de28"
"14036",897109200,16.585,"Engativa",6,"#00de28"
"14037",897195600,16.8866666666667,"Engativa",6,"#00de28"
"14038",897282000,24.115,"Engativa",6,"#00de28"
"14039",897368400,19.2308333333333,"Engativa",6,"#00de28"
"14040",897454800,13.2275,"Engativa",6,"#00de28"
"14041",897541200,20.24875,"Engativa",6,"#00de28"
"14042",897627600,17.705,"Engativa",6,"#00de28"
"14043",897714000,13.01375,"Engativa",6,"#00de28"
"14044",897800400,13.8241666666667,"Engativa",6,"#00de28"
"14045",897886800,14.1291666666667,"Engativa",6,"#00de28"
"14046",897973200,19.6752380952381,"Engativa",6,"#00de28"
"14047",898059600,19.23,"Engativa",6,"#00de28"
"14048",898146000,22.08,"Engativa",6,"#00de28"
"14049",898232400,29.3041666666667,"Engativa",6,"#00de28"
"14050",898318800,27.1679166666667,"Engativa",6,"#00de28"
"14051",898405200,22.6908333333333,"Engativa",6,"#00de28"
"14052",898491600,19.31875,"Engativa",6,"#00de28"
"14053",898578000,22.2820833333333,"Engativa",6,"#00de28"
"14054",898664400,22.5879166666667,"Engativa",6,"#00de28"
"14055",898750800,20.45125,"Engativa",6,"#00de28"
"14056",898837200,22.0791666666667,"Engativa",6,"#00de28"
"14057",898923600,26.6583333333333,"Engativa",6,"#00de28"
"14058",899010000,21.5704166666667,"Engativa",6,"#00de28"
"14059",899096400,18.8245833333333,"Engativa",6,"#00de28"
"14060",899182800,23.9991666666667,"Engativa",6,"#00de28"
"14061",899269200,20.3495833333333,"Engativa",6,"#00de28"
"14062",899355600,30.5254166666667,"Engativa",6,"#00de28"
"14063",899442000,20.1454166666667,"Engativa",6,"#00de28"
"14064",899528400,31.2375,"Engativa",6,"#00de28"
"14065",899614800,17.6033333333333,"Engativa",6,"#00de28"
"14066",899701200,23.1979166666667,"Engativa",6,"#00de28"
"14067",899787600,29.8129166666667,"Engativa",6,"#00de28"
"14068",899874000,22.8933333333333,"Engativa",6,"#00de28"
"14069",899960400,37.7409090909091,"Engativa",5,"#00de28"
"14070",900046800,22.3854166666667,"Engativa",6,"#00de28"
"14071",900133200,18.2129166666667,"Engativa",6,"#00de28"
"14072",900219600,15.6695833333333,"Engativa",6,"#00de28"
"14073",900306000,19.9225,"Engativa",6,"#00de28"
"14074",900392400,25.8445833333333,"Engativa",6,"#00de28"
"14075",900478800,24.3191666666667,"Engativa",6,"#00de28"
"14076",900565200,21.1641666666667,"Engativa",6,"#00de28"
"14077",900651600,22.36375,"Engativa",6,"#00de28"
"14078",900738000,28.2270833333333,"Engativa",6,"#00de28"
"14079",900824400,26.8191666666667,"Engativa",6,"#00de28"
"14080",900910800,22.58875,"Engativa",6,"#00de28"
"14081",900997200,21.265,"Engativa",6,"#00de28"
"14082",901083600,27.5729166666667,"Engativa",6,"#00de28"
"14083",901170000,27.9808333333333,"Engativa",6,"#00de28"
"14084",901256400,30.2195833333333,"Engativa",6,"#00de28"
"14085",901342800,30.4225,"Engativa",6,"#00de28"
"14086",901429200,25.4379166666667,"Engativa",6,"#00de28"
"14087",901515600,31.6433333333333,"Engativa",6,"#00de28"
"14088",901602000,28.49,"Engativa",6,"#00de28"
"14089",901688400,26.6575,"Engativa",6,"#00de28"
"14090",901774800,32.15375,"Engativa",6,"#00de28"
"14091",901861200,30.1170833333333,"Engativa",6,"#00de28"
"14092",901947600,26.6579166666667,"Engativa",6,"#00de28"
"14093",902034000,23.80875,"Engativa",6,"#00de28"
"14094",902120400,25.7429166666667,"Engativa",6,"#00de28"
"14095",902206800,22.895,"Engativa",6,"#00de28"
"14096",902293200,22.9770833333333,"Engativa",6,"#00de28"
"14097",902379600,26.0475,"Engativa",6,"#00de28"
"14098",902466000,37.2395833333333,"Engativa",5,"#00de28"
"14099",902552400,28.8970833333333,"Engativa",6,"#00de28"
"14100",902638800,32.4583333333333,"Engativa",6,"#00de28"
"14101",902725200,32.7625,"Engativa",6,"#00de28"
"14102",902811600,24.9270833333333,"Engativa",6,"#00de28"
"14103",902898000,28.2854166666667,"Engativa",6,"#00de28"
"14104",902984400,38.76625,"Engativa",5,"#00de28"
"14105",903070800,26.86125,"Engativa",6,"#00de28"
"14106",903157200,30.8973913043478,"Engativa",6,"#00de28"
"14107",903243600,29.1742105263158,"Engativa",6,"#00de28"
"14108",903330000,29.2858333333333,"Engativa",6,"#00de28"
"14109",903416400,35.1041666666667,"Engativa",6,"#00de28"
"14110",903502800,32.76375,"Engativa",6,"#00de28"
"14111",903589200,36.2216666666667,"Engativa",5,"#00de28"
"14112",903675600,37.9525,"Engativa",5,"#00de28"
"14113",903762000,28.3879166666667,"Engativa",6,"#00de28"
"14114",903848400,27.87875,"Engativa",6,"#00de28"
"14115",903934800,29.3033333333333,"Engativa",6,"#00de28"
"14116",904021200,29.79375,"Engativa",6,"#00de28"
"14117",904107600,32.1525,"Engativa",6,"#00de28"
"14118",904194000,31.4408333333333,"Engativa",6,"#00de28"
"14119",904280400,29.305,"Engativa",6,"#00de28"
"14120",904366800,25.9466666666667,"Engativa",6,"#00de28"
"14121",904453200,21.5786956521739,"Engativa",6,"#00de28"
"14122",904539600,45.3804166666667,"Engativa",5,"#00de28"
"14123",904626000,60.3375,"Engativa",4,"#fffd40"
"14124",904712400,53.6220833333333,"Engativa",5,"#00de28"
"14125",904798800,46.2958333333333,"Engativa",5,"#00de28"
"14126",904885200,26.55625,"Engativa",6,"#00de28"
"14127",904971600,32.865,"Engativa",6,"#00de28"
"14128",905058000,34.48,"Engativa",6,"#00de28"
"14129",905144400,28.3883333333333,"Engativa",6,"#00de28"
"14130",905230800,33.17125,"Engativa",6,"#00de28"
"14131",905317200,25.74125,"Engativa",6,"#00de28"
"14132",905403600,25.8558823529412,"Engativa",6,"#00de28"
"14133",905490000,38.7235714285714,"Engativa",5,"#00de28"
"14134",905576400,29.0991666666667,"Engativa",6,"#00de28"
"14135",905662800,25.5395833333333,"Engativa",6,"#00de28"
"14136",905749200,25.3358333333333,"Engativa",6,"#00de28"
"14137",905835600,24.8452173913043,"Engativa",6,"#00de28"
"14138",905922000,37.0366666666667,"Engativa",5,"#00de28"
"14139",906008400,41.92125,"Engativa",5,"#00de28"
"14140",906094800,43.4383333333333,"Engativa",5,"#00de28"
"14141",906181200,33.9845833333333,"Engativa",6,"#00de28"
"14142",906267600,24.5204166666667,"Engativa",6,"#00de28"
"14143",906354000,29.1004166666667,"Engativa",6,"#00de28"
"14144",906440400,26.15125,"Engativa",6,"#00de28"
"14145",906526800,23.60625,"Engativa",6,"#00de28"
"14146",906613200,26.3529166666667,"Engativa",6,"#00de28"
"14147",906699600,26.55625,"Engativa",6,"#00de28"
"14148",906786000,31.2375,"Engativa",6,"#00de28"
"14149",906872400,35.205,"Engativa",6,"#00de28"
"14150",906958800,30.2191666666667,"Engativa",6,"#00de28"
"14151",907045200,26.1504166666667,"Engativa",6,"#00de28"
"14152",907131600,32.3558333333333,"Engativa",6,"#00de28"
"14153",907218000,33.68,"Engativa",6,"#00de28"
"14154",907304400,30.9325,"Engativa",6,"#00de28"
"14155",907390800,33.06875,"Engativa",6,"#00de28"
"14156",907477200,30.7275,"Engativa",6,"#00de28"
"14157",907563600,27.7770833333333,"Engativa",6,"#00de28"
"14158",907650000,30.0158333333333,"Engativa",6,"#00de28"
"14159",907736400,34.9833333333333,"Engativa",6,"#00de28"
"14160",907822800,25.94625,"Engativa",6,"#00de28"
"14161",907909200,27.0654166666667,"Engativa",6,"#00de28"
"14162",907995600,24.9279166666667,"Engativa",6,"#00de28"
"14163",908082000,24.6045833333333,"Engativa",6,"#00de28"
"14164",908168400,26.455,"Engativa",6,"#00de28"
"14165",908254800,47.0083333333333,"Engativa",5,"#00de28"
"14166",908341200,46.4991666666667,"Engativa",5,"#00de28"
"14167",908427600,36.305,"Engativa",5,"#00de28"
"14168",908514000,27.6754166666667,"Engativa",6,"#00de28"
"14169",908600400,35.695,"Engativa",6,"#00de28"
"14170",908686800,25.1141666666667,"Engativa",6,"#00de28"
"14171",908773200,27.06625,"Engativa",6,"#00de28"
"14172",908859600,32.6620833333333,"Engativa",6,"#00de28"
"14173",908946000,44.3445833333333,"Engativa",5,"#00de28"
"14174",909032400,29.3041666666667,"Engativa",6,"#00de28"
"14175",909118800,25.7416666666667,"Engativa",6,"#00de28"
"14176",909205200,31.4408333333333,"Engativa",6,"#00de28"
"14177",909291600,17.1708695652174,"Engativa",6,"#00de28"
"14178",909378000,33.0691666666667,"Engativa",6,"#00de28"
"14179",909464400,36.5270833333333,"Engativa",5,"#00de28"
"14180",909550800,42.5316666666667,"Engativa",5,"#00de28"
"14181",909637200,37.85125,"Engativa",5,"#00de28"
"14182",909723600,25.8445833333333,"Engativa",6,"#00de28"
"14183",909810000,22.79125,"Engativa",6,"#00de28"
"14184",909896400,24.115,"Engativa",6,"#00de28"
"14185",909982800,28.08375,"Engativa",6,"#00de28"
"14186",910069200,24.42125,"Engativa",6,"#00de28"
"14187",910155600,29.8129166666667,"Engativa",6,"#00de28"
"14188",910242000,20.6459090909091,"Engativa",6,"#00de28"
"14189",910328400,24.6595652173913,"Engativa",6,"#00de28"
"14190",910414800,32.05125,"Engativa",6,"#00de28"
"14191",910501200,28.3625,"Engativa",6,"#00de28"
"14192",910587600,33.7634782608696,"Engativa",6,"#00de28"
"14193",910674000,27.1670833333333,"Engativa",6,"#00de28"
"14194",910760400,44.0579166666667,"Engativa",5,"#00de28"
"14195",910846800,32.6620833333333,"Engativa",6,"#00de28"
"14196",910933200,39.8854166666667,"Engativa",5,"#00de28"
"14197",911019600,24.7254166666667,"Engativa",6,"#00de28"
"14198",911106000,25.2333333333333,"Engativa",6,"#00de28"
"14199",911192400,24.2158333333333,"Engativa",6,"#00de28"
"14200",911278800,25.8445833333333,"Engativa",6,"#00de28"
"14201",911365200,23.7075,"Engativa",6,"#00de28"
"14202",911451600,30.9320833333333,"Engativa",6,"#00de28"
"14203",911538000,36.01875,"Engativa",5,"#00de28"
"14204",911624400,32.8658333333333,"Engativa",6,"#00de28"
"14205",911710800,28.1858333333333,"Engativa",6,"#00de28"
"14206",911797200,24.2170833333333,"Engativa",6,"#00de28"
"14207",911883600,25.8729166666667,"Engativa",6,"#00de28"
"14208",911970000,25.8454166666667,"Engativa",6,"#00de28"
"14209",912056400,31.2370833333333,"Engativa",6,"#00de28"
"14210",912142800,32.7633333333333,"Engativa",6,"#00de28"
"14211",912229200,31.03375,"Engativa",6,"#00de28"
"14212",912315600,28.0825,"Engativa",6,"#00de28"
"14213",912402000,34.4929166666667,"Engativa",6,"#00de28"
"14214",912488400,38.965652173913,"Engativa",5,"#00de28"
"14215",912574800,29.7104166666667,"Engativa",6,"#00de28"
"14216",912661200,32.05125,"Engativa",6,"#00de28"
"14217",912747600,32.5608333333333,"Engativa",6,"#00de28"
"14218",912834000,36.3245833333333,"Engativa",5,"#00de28"
"14219",912920400,31.3383333333333,"Engativa",6,"#00de28"
"14220",913006800,31.3383333333333,"Engativa",6,"#00de28"
"14221",913093200,45.8891666666667,"Engativa",5,"#00de28"
"14222",913179600,44.8440909090909,"Engativa",5,"#00de28"
"14223",913266000,40.0704761904762,"Engativa",5,"#00de28"
"14224",913352400,51.73125,"Engativa",5,"#00de28"
"14225",913438800,38.4608333333333,"Engativa",5,"#00de28"
"14226",913525200,36.44125,"Engativa",5,"#00de28"
"14227",913611600,27.9891666666667,"Engativa",6,"#00de28"
"14228",913698000,32.05125,"Engativa",6,"#00de28"
"14229",913784400,35.1041666666667,"Engativa",6,"#00de28"
"14230",913870800,56.1658333333333,"Engativa",4,"#fffd40"
"14231",913957200,39.1733333333333,"Engativa",5,"#00de28"
"14232",914043600,38.2566666666667,"Engativa",5,"#00de28"
"14233",914130000,37.0358333333333,"Engativa",5,"#00de28"
"14234",914216400,27.4954166666667,"Engativa",6,"#00de28"
"14235",914302800,28.03,"Engativa",6,"#00de28"
"14236",914389200,30.4229166666667,"Engativa",6,"#00de28"
"14237",914475600,27.4720833333333,"Engativa",6,"#00de28"
"14238",914562000,33.2725,"Engativa",6,"#00de28"
"14239",914648400,27.675,"Engativa",6,"#00de28"
"14240",914734800,44.96,"Engativa",5,"#00de28"
"14241",914821200,31.8475,"Engativa",6,"#00de28"
"14242",914907600,30.32125,"Engativa",6,"#00de28"
"14243",914994000,40.8773913043478,"Engativa",5,"#00de28"
"14244",915080400,31.8470833333333,"Engativa",6,"#00de28"
"14245",915166800,31.3391666666667,"Engativa",6,"#00de28"
"14246",915253200,27.2691666666667,"Engativa",6,"#00de28"
"14247",915339600,28.0820833333333,"Engativa",6,"#00de28"
"14248",915426000,29.1973913043478,"Engativa",6,"#00de28"
"14249",915512400,26.6579166666667,"Engativa",6,"#00de28"
"14250",915598800,36.3254166666667,"Engativa",5,"#00de28"
"14251",915685200,34.29,"Engativa",6,"#00de28"
"14252",915771600,37.5458333333333,"Engativa",5,"#00de28"
"14253",915858000,38.8695833333333,"Engativa",5,"#00de28"
"14254",915944400,36.9354166666667,"Engativa",5,"#00de28"
"14255",916030800,28.4891666666667,"Engativa",6,"#00de28"
"14256",916117200,30.32125,"Engativa",6,"#00de28"
"14257",916203600,26.8275,"Engativa",6,"#00de28"
"14258",916290000,28.8966666666667,"Engativa",6,"#00de28"
"14259",916376400,NA,"Engativa",0,"#c8c8c8"
"14260",916462800,NA,"Engativa",0,"#c8c8c8"
"14261",916549200,NA,"Engativa",0,"#c8c8c8"
"14262",916635600,NA,"Engativa",0,"#c8c8c8"
"14263",916722000,NA,"Engativa",0,"#c8c8c8"
"14264",916808400,NA,"Engativa",0,"#c8c8c8"
"14265",916894800,NA,"Engativa",0,"#c8c8c8"
"14266",916981200,NA,"Engativa",0,"#c8c8c8"
"14267",917067600,NA,"Engativa",0,"#c8c8c8"
"14268",917154000,NA,"Engativa",0,"#c8c8c8"
"14269",917240400,NA,"Engativa",0,"#c8c8c8"
"14270",917326800,NA,"Engativa",0,"#c8c8c8"
"14271",917413200,NA,"Engativa",0,"#c8c8c8"
"14272",917499600,NA,"Engativa",0,"#c8c8c8"
"14273",917586000,NA,"Engativa",0,"#c8c8c8"
"14274",917672400,NA,"Engativa",0,"#c8c8c8"
"14275",917758800,NA,"Engativa",0,"#c8c8c8"
"14276",917845200,NA,"Engativa",0,"#c8c8c8"
"14277",917931600,NA,"Engativa",0,"#c8c8c8"
"14278",918018000,NA,"Engativa",0,"#c8c8c8"
"14279",918104400,30.7693333333333,"Engativa",6,"#00de28"
"14280",918190800,37.4441666666667,"Engativa",5,"#00de28"
"14281",918277200,45.38,"Engativa",5,"#00de28"
"14282",918363600,35.4079166666667,"Engativa",6,"#00de28"
"14283",918450000,37.4083333333333,"Engativa",5,"#00de28"
"14284",918536400,30.5241666666667,"Engativa",6,"#00de28"
"14285",918622800,31.8483333333333,"Engativa",6,"#00de28"
"14286",918709200,37.2404166666667,"Engativa",5,"#00de28"
"14287",918795600,42.0229166666667,"Engativa",5,"#00de28"
"14288",918882000,33.4758333333333,"Engativa",6,"#00de28"
"14289",918968400,30.0154166666667,"Engativa",6,"#00de28"
"14290",919054800,37.2408333333333,"Engativa",5,"#00de28"
"14291",919141200,39.98625,"Engativa",5,"#00de28"
"14292",919227600,41.8175,"Engativa",5,"#00de28"
"14293",919314000,38.76625,"Engativa",5,"#00de28"
"14294",919400400,39.6825,"Engativa",5,"#00de28"
"14295",919486800,44.8716666666667,"Engativa",5,"#00de28"
"14296",919573200,39.284347826087,"Engativa",5,"#00de28"
"14297",919659600,27.9816666666667,"Engativa",6,"#00de28"
"14298",919746000,36.0195833333333,"Engativa",5,"#00de28"
"14299",919832400,37.7788235294118,"Engativa",5,"#00de28"
"14300",919918800,26.6591666666667,"Engativa",6,"#00de28"
"14301",920005200,40.69875,"Engativa",5,"#00de28"
"14302",920091600,38.9288235294118,"Engativa",5,"#00de28"
"14303",920178000,24.6233333333333,"Engativa",6,"#00de28"
"14304",920264400,23.0881818181818,"Engativa",6,"#00de28"
"14305",920350800,28.0252380952381,"Engativa",6,"#00de28"
"14306",920437200,33.17,"Engativa",6,"#00de28"
"14307",920523600,34.2952173913043,"Engativa",6,"#00de28"
"14308",920610000,37.2391666666667,"Engativa",5,"#00de28"
"14309",920696400,38.15625,"Engativa",5,"#00de28"
"14310",920782800,38.1570833333333,"Engativa",5,"#00de28"
"14311",920869200,51.5045454545455,"Engativa",5,"#00de28"
"14312",920955600,42.1245,"Engativa",5,"#00de28"
"14313",921042000,43.3454166666667,"Engativa",5,"#00de28"
"14314",921128400,34.3244444444444,"Engativa",6,"#00de28"
"14315",921214800,39.47875,"Engativa",5,"#00de28"
"14316",921301200,31.03375,"Engativa",6,"#00de28"
"14317",921387600,45.8879166666667,"Engativa",5,"#00de28"
"14318",921474000,24.42,"Engativa",6,"#00de28"
"14319",921560400,NA,"Engativa",0,"#c8c8c8"
"14320",921646800,NA,"Engativa",0,"#c8c8c8"
"14321",921733200,NA,"Engativa",0,"#c8c8c8"
"14322",921819600,NA,"Engativa",0,"#c8c8c8"
"14323",921906000,NA,"Engativa",0,"#c8c8c8"
"14324",921992400,NA,"Engativa",0,"#c8c8c8"
"14325",922078800,NA,"Engativa",0,"#c8c8c8"
"14326",922165200,NA,"Engativa",0,"#c8c8c8"
"14327",922251600,32.9683333333333,"Engativa",6,"#00de28"
"14328",922338000,20.758,"Engativa",6,"#00de28"
"14329",922424400,19.8842857142857,"Engativa",6,"#00de28"
"14330",922510800,16.585,"Engativa",6,"#00de28"
"14331",922597200,20.9790909090909,"Engativa",6,"#00de28"
"14332",922683600,18.5363636363636,"Engativa",6,"#00de28"
"14333",922770000,26.3533333333333,"Engativa",6,"#00de28"
"14334",922856400,20.1730434782609,"Engativa",6,"#00de28"
"14335",922942800,18.1120833333333,"Engativa",6,"#00de28"
"14336",923029200,26.253,"Engativa",6,"#00de28"
"14337",923115600,18.31375,"Engativa",6,"#00de28"
"14338",923202000,14.8731818181818,"Engativa",6,"#00de28"
"14339",923288400,18.3154545454545,"Engativa",6,"#00de28"
"14340",923374800,23.046875,"Engativa",6,"#00de28"
"14341",923461200,22.7213043478261,"Engativa",6,"#00de28"
"14342",923547600,19.048,"Engativa",6,"#00de28"
"14343",923634000,37.7390909090909,"Engativa",5,"#00de28"
"14344",923720400,34.69625,"Engativa",6,"#00de28"
"14345",923806800,31.9495833333333,"Engativa",6,"#00de28"
"14346",923893200,24.725,"Engativa",6,"#00de28"
"14347",923979600,26.3478947368421,"Engativa",6,"#00de28"
