Fecha & Hora;PM10;NO2  (ug/m3);Vel Viento  (m/s);Dir Viento (Grados);Temperatura (C°);Humedad (%);Radiacion Solar (Watt/M2);Lluvia (mm);;
1/01/2013 5:00;16;;2,4;291,9;27,8;52,2;257,1;0;;
1/01/2013 6:00;31;;0,4;113,3;27,1;55,3;29,3;0;;
1/01/2013 7:00;49;;2;135,6;25,5;63,1;0;0;;
1/01/2013 8:00;29;;0,6;234,1;24,6;66,6;0;0;;
1/01/2013 9:00;50;;0,6;268,9;23,7;72,5;0;0;;
1/01/2013 10:00;68;;0,7;40,5;23,7;74,1;0;0;;
1/01/2013 11:00;59;;0,3;332,9;22,8;78,5;0;0;;
1/01/2013 12:00;42;;0,3;294,9;22,5;79,7;0;0;;
1/01/2013 13:00;67;;0,2;175,1;22,6;80,2;0;0;;
1/01/2013 14:00;52;;0,2;314,1;21,9;87,4;0;5,33;;
1/01/2013 15:00;38;;0,2;339;21,2;92,9;0;0,25;;
1/01/2013 16:00;51;;0,5;263,3;21,1;92,9;0;0;;
1/01/2013 17:00;38;;0,2;343,5;21;93,3;0;0;;
1/01/2013 18:00;43;;0,1;174,2;21;92,7;0,2;0;;
1/01/2013 19:00;69;;0,2;299;21,1;91,4;47,9;0;;
1/01/2013 20:00;103;;0,6;78,2;22,3;86,1;182,1;0;;
1/01/2013 21:00;97;;0,4;110,9;24,6;76;396,6;0;;
1/01/2013 22:00;56;;0,6;36;25,5;69;457,2;0;;
1/01/2013 23:00;48;;0,1;193;26,5;63,2;391,9;0;;
2/01/2013 0:00;48;;0,4;298,3;27,3;59,6;305,5;0;;
2/01/2013 1:00;24;;0,7;275,5;28,4;53,6;622;0;;
2/01/2013 2:00;14;;1;287,8;28,6;52,3;342,2;0;;
2/01/2013 3:00;7;;2,5;234,4;29,8;47,3;651,7;0;;
2/01/2013 4:00;16;;0,6;218,8;29,4;50,7;497,8;0;;
2/01/2013 5:00;24;;0,8;209,4;25,5;67,7;25,5;0;;
1/01/2013 2:00;21;;1;101,9;25,5;63,5;2,3;0;;
1/01/2013 3:00;24;;1,5;137,9;25,1;65,1;0;0;;
1/01/2013 4:00;35;;3,2;193,9;23,6;77;0;0;;
1/01/2013 5:00;19;;2,9;185,9;22;86,5;0;4,32;;
1/01/2013 6:00;9;;0,5;256,1;21,7;89,2;0;0,25;;
1/01/2013 7:00;28;;0,4;105;21,7;90,4;0;0,25;;
1/01/2013 8:00;60;;0,6;35,5;21;93,3;0;0,25;;
1/01/2013 9:00;26;;0,1;1,5;20,8;93,2;0;0;;
1/01/2013 10:00;38;;0,2;345,4;20,7;93,2;0;0;;
1/01/2013 11:00;30;;0;43,3;20,5;93,2;0;0;;
1/01/2013 12:00;28;;0,2;158,4;20,4;92,6;0;0;;
1/01/2013 13:00;45;;0,5;358,6;20,1;93,8;0;0;;
1/01/2013 14:00;54;;0,1;215,2;19,9;93,9;0,2;0;;
1/01/2013 15:00;70;;0,2;353,3;19,8;94;9,3;0;;
1/01/2013 16:00;83;;0,9;345,5;20,2;93,5;87;0;;
1/01/2013 17:00;107;;0,7;173,8;22,1;82,9;337,2;0;;
1/01/2013 18:00;71;;0,9;136;24;70,8;395,6;0;;
1/01/2013 19:00;53;;0,4;76,8;24,8;67,8;651,5;0;;
1/01/2013 20:00;37;;1,4;66,8;26,6;60;754,3;0;;
1/01/2013 21:00;35;;1,4;91,9;28;53,1;790,2;0;;
1/01/2013 22:00;46;;1,7;67,2;27,1;57,2;265,4;0;;
1/01/2013 23:00;25;;1,2;334,1;27,8;54,5;403;0;;
2/01/2013 0:00;10;;1,2;294,7;28,8;50,4;497,8;0;;
2/01/2013 1:00;12;;1,6;338,4;28,5;50,5;242,3;0;;
2/01/2013 2:00;23;;0,9;309;26,9;55,1;23,8;0;;
2/01/2013 3:00;17;;0,3;223,3;25,9;58,1;0;0;;
2/01/2013 4:00;40;;0,5;31,7;25,1;61,5;0;0;;
2/01/2013 5:00;59;;0,5;220,4;24;67,3;0;0;;
1/01/2013 2:00;77;;0,4;159;23,5;71,5;0;0;;
1/01/2013 3:00;68;;0,5;309,4;22,4;75,7;0;0;;
1/01/2013 4:00;40;;0,3;302,6;22;75,9;0;0;;
1/01/2013 5:00;45;;0,2;335,4;22,1;77,2;0;0;;
1/01/2013 6:00;40;;0,2;59,7;21,2;83;0;0;;
1/01/2013 7:00;52;;0,5;297,1;20,8;83,8;0;0;;
1/01/2013 8:00;72;;0,1;17,3;20,8;83,3;0;0;;
1/01/2013 9:00;69;;0,5;194,5;21,1;82;0;0;;
1/01/2013 10:00;38;;0,2;229,2;21,4;80,2;0,3;0;;
1/01/2013 11:00;79;;0,9;27,4;20,7;85,7;20;0;;
1/01/2013 12:00;70;;0,5;77,5;22,2;78,3;243,7;0;;
1/01/2013 13:00;71;;1,2;122;24,7;67,4;436,4;0;;
1/01/2013 14:00;29;;1,4;153,3;26,1;60,4;577,9;0;;
1/01/2013 15:00;66;;0,9;81,7;26,3;63,6;330,9;0;;
1/01/2013 16:00;22;;3,3;258,9;24,3;68,4;113,5;0;;
1/01/2013 17:00;4;;3,2;246,8;26,1;63,4;487,4;0;;
1/01/2013 18:00;9;;2,6;249,2;29;47,9;700,8;0;;
1/01/2013 19:00;10;;2,1;334,1;29,2;46,7;673,7;0;;
1/01/2013 20:00;7;;1,9;275,9;29,3;45,9;371,9;0;;
1/01/2013 21:00;7;;3,1;257,5;28,5;49;198,3;0;;
1/01/2013 22:00;8;;1,8;243,4;26,9;54,9;13,6;0;;
1/01/2013 23:00;12;;1,2;219;25,8;59,6;0;0;;
2/01/2013 0:00;20;;0,2;151,8;25,4;60,6;0;0;;
2/01/2013 1:00;30;;0,3;109,1;24,8;64,2;0;0;;
2/01/2013 2:00;42;;0,3;77,5;24,1;68,8;0;0;;
2/01/2013 3:00;45;;0,2;218,4;23,4;73,4;0;0;;
2/01/2013 4:00;17;;1,9;144,7;23,5;72,6;0;0;;
2/01/2013 5:00;19;;1,2;159,2;23,1;73,8;0;0;;
1/01/2013 2:00;28;;0;271,1;22,5;79,9;0;0;;
1/01/2013 3:00;43;;0,6;29,8;21,8;83;0;0;;
1/01/2013 4:00;44;;0,4;215,9;21,8;83;0;0;;
1/01/2013 5:00;21;;0,1;192,8;21,8;84,5;0;0;;
1/01/2013 6:00;34;;0,7;260,8;21,9;83;0;0;;
1/01/2013 7:00;47;;0,8;38;21,6;84,6;5,6;0;;
1/01/2013 8:00;42;;0,5;192,9;21,7;85,2;21,9;0;;
1/01/2013 9:00;10;;1,4;173,6;21;90,6;58,7;12,7;;
1/01/2013 10:00;19;;1,4;203,5;21,2;93,4;150,2;1,52;;
1/01/2013 11:00;24;;1,5;187,6;23,1;81,5;348,3;0;;
1/01/2013 12:00;12;;1,1;193,5;24,6;70,3;286,8;0;;
1/01/2013 13:00;14;;0,9;250,1;24,1;75,7;222,2;1,78;;
1/01/2013 14:00;8;;0,4;320,4;24,2;75,1;268,7;0,25;;
1/01/2013 15:00;4;;1,2;351,1;25,5;66;298,1;0;;
1/01/2013 16:00;15;;1,7;42,2;24,4;73,9;168;0;;
1/01/2013 17:00;20;;0,9;329,1;24,2;71;46,1;0,25;;
1/01/2013 18:00;19;;0,7;189,6;22,6;84,1;7;5,33;;
1/01/2013 19:00;28;;0,7;204,6;21,6;91,4;0;2,29;;
1/01/2013 20:00;19;;1,2;217,8;21,5;89,2;0;0;;
1/01/2013 21:00;7;;0,9;221,5;21,6;86,7;0;0;;
1/01/2013 22:00;15;;0,6;329,2;21,4;88,5;0;0;;
1/01/2013 23:00;24;;0,2;229,1;21,3;91,3;0;0,25;;
2/01/2013 0:00;50;;1,2;181,5;21,2;91,8;0;0;;
2/01/2013 1:00;16;;0,3;200,8;21;92,3;0;0,25;;
2/01/2013 2:00;23;;0,2;289,2;20,9;92,1;0;0;;
2/01/2013 3:00;29;;0,1;88;20,8;91,5;0;0;;
2/01/2013 4:00;29;;0;338,5;20,7;91,8;0;0;;
2/01/2013 5:00;29;;0,2;53;20,6;91;0;0;;
1/01/2013 2:00;49;;0,5;353,5;20,5;91,2;0,1;0;;
1/01/2013 3:00;52;;0,5;345,7;20,3;92,8;20,1;0;;
1/01/2013 4:00;67;;0,8;75,3;21,1;89,8;102,2;0;;
1/01/2013 5:00;60;;0,5;19;22,1;84;203,9;0;;
1/01/2013 6:00;48;;1;99;23,9;75,3;565,4;0;;
1/01/2013 7:00;;;1,1;125;25,6;67;650,2;0;;
1/01/2013 8:00;43;;0,2;332,2;26,4;62,9;526;0;;
1/01/2013 9:00;46;;1;55,2;27,6;57,8;823,2;0;;
1/01/2013 10:00;31;;0,7;24,8;27,5;55,9;157,7;0;;
1/01/2013 11:00;18;;1,1;287,2;23,6;75;37,3;6,6;;
1/01/2013 12:00;16;;0,2;264,6;22,3;86,7;125,8;2,29;;
1/01/2013 13:00;35;;0,7;146,9;23,1;84;52,4;0,25;;
1/01/2013 14:00;43;;1,6;169;22,7;86,1;5,7;0;;
1/01/2013 15:00;44;;1,6;164,5;22,2;85;0;0;;
1/01/2013 16:00;39;;1,3;176,6;21,8;86,8;0;0;;
1/01/2013 17:00;43;;0,9;202,3;21,9;85,3;0;0;;
1/01/2013 18:00;31;;0,3;293,2;21,6;87;0;0;;
1/01/2013 19:00;32;;0,3;21,7;21,1;86,8;0;0;;
1/01/2013 20:00;38;;0,7;29,6;20,6;91,2;0;0;;
1/01/2013 21:00;49;;0,3;297,7;20,3;92,3;0;0;;
1/01/2013 22:00;59;;0,2;212,4;20,3;92,1;0;0;;
1/01/2013 23:00;51;;0,5;265,1;20,2;92,8;0;0;;
2/01/2013 0:00;49;;0,3;266,6;20,4;91,3;0;0;;
2/01/2013 1:00;42;;0,1;301,9;20,6;90,2;0;0;;
2/01/2013 2:00;58;;0,1;144,8;20,9;88,3;0,1;0;;
2/01/2013 3:00;89;;0,3;41,6;20,7;88,3;16,6;0;;
2/01/2013 4:00;106;;0,5;56,3;21,3;86,5;108,9;0;;
2/01/2013 5:00;71;;0,8;85,3;23,3;77,5;419,6;0;;
1/01/2013 2:00;50;;0,4;228,1;24,2;71,6;368,7;0;;
1/01/2013 3:00;36;;1;142,8;26,2;61,7;723,2;0;;
1/01/2013 4:00;39;;0,5;151,6;26,5;59,4;238,9;0;;
1/01/2013 5:00;37;;0,6;236,7;27,2;57,4;432,2;0;;
1/01/2013 6:00;42;;1,4;321,4;27,2;58,9;335,8;0;;
1/01/2013 7:00;14;;1,7;271,3;26,3;61;305;0;;
1/01/2013 8:00;17;;1,2;249,6;27,6;54,8;194,3;0;;
1/01/2013 9:00;15;;1,6;257,6;26,9;55,6;76,8;0;;
1/01/2013 10:00;14;;0,3;307,6;25,7;58,1;7,4;0;;
1/01/2013 11:00;89;;0,8;103,4;25,2;61,2;0;0;;
1/01/2013 12:00;92;;0,3;332,6;24,8;63,4;0;0;;
1/01/2013 13:00;38;;0,5;61;24,4;63,1;0;0;;
1/01/2013 14:00;47;;0,5;151,6;23,5;67,7;0;0;;
1/01/2013 15:00;39;;0,7;160,3;23,2;70,4;0;0;;
1/01/2013 16:00;81;;0,3;349,9;22,6;73,9;0;0;;
1/01/2013 17:00;15;;1,5;38,5;21,1;85,4;0;0;;
1/01/2013 18:00;4;;1;59;20,3;90;0;0;;
1/01/2013 19:00;5;;0,9;49,1;20,1;89,7;0;0;;
1/01/2013 20:00;56;;0,2;114,5;20,2;89,1;0;0;;
1/01/2013 21:00;20;;0;246,7;20,4;88,2;0;0;;
1/01/2013 22:00;39;;0,2;59,7;20,4;88,7;0,1;0;;
1/01/2013 23:00;39;;0,6;133,4;20,5;87,6;9,5;0;;
2/01/2013 0:00;57;;0,5;156,4;20,9;86,9;73,7;0;;
2/01/2013 1:00;27;;1,2;172,7;22,6;78,2;342,4;0;;
2/01/2013 2:00;19;;1,8;164;24,1;71;432,4;0;;
2/01/2013 3:00;20;;1,9;186,2;25,3;66;577,1;0;;
2/01/2013 4:00;22;;1,4;150,2;26,9;58;739,7;0;;
2/01/2013 5:00;24;;1,3;198,2;28,3;53,3;683,4;0;;
1/01/2013 2:00;35;;0,6;247,9;27,3;57,1;163,8;0,25;;
1/01/2013 3:00;14;;2,8;258,8;22,7;78,3;34,2;1,02;;
1/01/2013 4:00;29;;0,4;253,7;24,1;76,7;92,3;0;;
1/01/2013 5:00;69;;0,4;269,7;25,3;68,1;74,3;0;;
1/01/2013 6:00;62;;0,5;198,7;25;65,8;18,2;0;;
1/01/2013 7:00;94;;0,4;308,5;23,8;72,7;0;0;;
1/01/2013 8:00;81;;0,3;165,2;23,4;73,7;0;0;;
1/01/2013 9:00;75;;0,1;355,1;23,1;76,3;0;0;;
1/01/2013 10:00;65;;0,4;270,2;22,1;80,8;0;0;;
1/01/2013 11:00;62;;0,9;189,8;22,1;80,2;0;0;;
1/01/2013 12:00;31;;0,7;7,7;22,4;79,1;0;0;;
1/01/2013 13:00;50;;0,3;305,1;21,9;81,5;0;0;;
1/01/2013 14:00;53;;0,1;277,2;21,7;83,8;0;0;;
1/01/2013 15:00;46;;0,3;319,4;21,5;83,5;0;0;;
1/01/2013 16:00;62;;0,1;213,2;21,5;83,5;0;0;;
1/01/2013 2:00;73;;0,1;4;21;86;0;0;;
1/01/2013 3:00;64;;0,2;289,3;20,3;88,4;0,2;0;;
1/01/2013 4:00;107;;0,2;99,7;21;87;25,3;0;;
1/01/2013 5:00;67;;0,4;129,2;21,7;83,4;17,3;0;;
1/01/2013 6:00;45;;0,8;148,2;22,2;82,3;108;0;;
1/01/2013 7:00;40;;1,8;170,9;22,9;78,4;183;0;;
1/01/2013 8:00;26;;1,4;231,8;22,1;84,5;107;3,3;;
1/01/2013 9:00;30;;0,9;157,7;23,3;82,1;516,9;0;;
1/01/2013 10:00;32;;0,9;146,4;24,6;72,3;226,3;0;;
1/01/2013 11:00;27;;1,8;320,3;21,4;88,9;62,5;17,27;;
1/01/2013 12:00;6;;1,3;204,9;21,8;88,8;366,3;0,76;;
1/01/2013 13:00;6;;0,6;140,2;25,7;68;343,5;0;;
1/01/2013 14:00;37;;0,1;338,5;26,1;66,3;146,8;0;;
1/01/2013 15:00;69;;0,2;307,4;24,7;75,1;9,7;0;;
1/01/2013 16:00;55;;1,3;220,7;23,6;76;0,1;0;;
1/01/2013 17:00;68;;0,4;316,4;23,5;74;0;0;;
1/01/2013 18:00;73;;0,2;293,4;23,4;74,4;0;0;;
1/01/2013 19:00;62;;0,6;136,3;23,3;73;0;0;;
1/01/2013 20:00;27;;0,6;147,7;23;73;0;0;;
1/01/2013 21:00;18;;0,5;220,7;22,3;78,2;0;0;;
1/01/2013 22:00;28;;0,1;283,9;22;80,3;0;0;;
1/01/2013 23:00;19;;0,3;274,2;21,9;79,2;0;0;;
2/01/2013 0:00;17;;0,6;172,3;21,8;82,6;0;0;;
2/01/2013 1:00;27;;0,1;171,9;21,2;85,2;0;0;;
2/01/2013 2:00;15;;0,3;143,4;21,2;86,7;0;0;;
2/01/2013 3:00;35;;0,2;28,5;20,9;89;0;0;;
2/01/2013 4:00;70;;0,5;20,5;21;86,8;11,9;0;;
2/01/2013 5:00;95;;0,7;49,6;21,5;87,4;92,4;0;;
1/01/2013 2:00;73;;0,9;12,5;22;85,5;164,1;0;;
1/01/2013 3:00;62;;0,3;148,8;23,7;75,1;321,6;0;;
1/01/2013 4:00;48;;0,7;53,1;25,4;66,3;722,6;0;;
1/01/2013 5:00;44;;1,1;67;26,9;60,3;754,1;0;;
1/01/2013 6:00;36;;0,5;59,3;27,8;55,2;573,2;0;;
1/01/2013 7:00;37;;1,8;303,7;27,7;56,6;561,7;0;;
1/01/2013 8:00;29;;0,9;339,6;29,2;51,2;612,6;0;;
1/01/2013 9:00;14;;0,5;73,1;29,9;47;445,5;0;;
1/01/2013 10:00;18;;2,5;257;29,2;48,4;216,4;0;;
1/01/2013 11:00;16;;1,9;253,9;27,2;53,8;14,3;0;;
1/01/2013 12:00;28;;0,4;71,5;26,4;56,4;0,1;0;;
1/01/2013 13:00;66;;0,4;66,3;25,9;59,2;0;0;;
1/01/2013 14:00;62;;1,2;138,2;25,6;62,6;0;0;;
1/01/2013 15:00;54;;0,5;142,3;24,8;67,6;0;0,51;;
1/01/2013 16:00;22;;0,6;206;23;78,8;0;0;;
1/01/2013 17:00;56;;2,3;158,3;22,6;82;0;0;;
1/01/2013 18:00;8;;1,6;160,9;22,2;84,3;0;0,25;;
1/01/2013 19:00;14;;0,9;147,4;21,9;84,9;0;0;;
1/01/2013 20:00;9;;0,8;148,3;21,8;85,6;0;0;;
1/01/2013 21:00;15;;0,5;193,2;21,5;87,8;0;0;;
1/01/2013 22:00;18;;0,1;155,8;21,5;88,6;0;0;;
1/01/2013 23:00;30;;0,2;197,3;21,5;89,4;0;0;;
2/01/2013 0:00;24;;1;159,1;21,5;88,5;6,1;0;;
2/01/2013 1:00;22;;0,4;193,1;22,1;86,3;195,8;0;;
2/01/2013 2:00;39;;0,9;76,4;24,2;76,1;499;0;;
2/01/2013 3:00;29;;0,8;64,6;25,2;68,2;392;0;;
2/01/2013 4:00;12;;2,1;289,2;20,5;96,3;92,6;63,5;;
2/01/2013 5:00;22;;1,6;198,2;22,7;90;685,4;0,25;;
1/01/2013 2:00;16;;0,8;278,7;26,3;61,8;567,6;0;;
1/01/2013 3:00;17;;1,1;315,8;25,9;66,4;496,3;0;;
1/01/2013 4:00;6;;1,9;260,8;28;55,2;581,7;0;;
1/01/2013 5:00;6;;1,2;240,7;28;51,3;260,2;0;;
1/01/2013 6:00;18;;0,8;200,5;27,2;57,2;97,4;0;;
1/01/2013 7:00;27;;1,7;188;26;62,8;22,3;0;;
1/01/2013 8:00;23;;0,9;255;24,7;62,4;0,2;0;;
1/01/2013 9:00;43;;0,2;311,6;23,8;67,9;0;0;;
1/01/2013 10:00;50;;0,3;69,4;23,6;69,7;0;0;;
1/01/2013 11:00;48;;0,8;160,2;23,5;69,8;0;0;;
1/01/2013 12:00;44;;0,3;190,6;22,6;75;0;0;;
1/01/2013 13:00;;;0,4;319,8;22;79,7;0;0;;
1/01/2013 14:00;58;;0,8;353,7;21;83,2;0;0;;
1/01/2013 15:00;31;;0,5;328,7;20,4;84,6;0;0;;
1/01/2013 16:00;43;;0,2;267,6;20,6;84,5;0;0;;
1/01/2013 17:00;43;;0,5;2,4;20,8;83,8;0;0;;
1/01/2013 18:00;41;;0;1;20,5;88,1;0;0;;
1/01/2013 19:00;45;;0,4;18,1;20,3;89,4;0,3;0;;
1/01/2013 20:00;;;0,6;10,7;20,2;88,3;23,1;0;;
1/01/2013 21:00;;;0,5;69,9;21;84,3;124,4;0;;
1/01/2013 22:00;;;0,9;172,8;23,1;74,5;358,8;0;;
1/01/2013 23:00;;;1,3;157,8;25,2;64,2;616;0;;
2/01/2013 0:00;;;1,8;154,9;26,6;59;741,3;0;;
2/01/2013 1:00;;;1,9;137,4;27,8;55,1;714,7;0;;
2/01/2013 2:00;;;1,1;161,1;28,6;52;631,6;0;;
2/01/2013 3:00;;;1;245,7;29,3;50,5;671,8;0;;
2/01/2013 4:00;;;2,3;239,6;30;48,1;663,4;0;;
2/01/2013 5:00;;;3,3;269;29,3;48;357,5;0;;
1/01/2013 2:00;;;2,2;275,6;28,6;49,1;128,6;0;;
1/01/2013 3:00;;;2,4;283,3;27,5;52,6;22;0;;
1/01/2013 4:00;;;1,1;292;26,8;55,6;0;0;;
1/01/2013 5:00;;;0,1;257,8;26,8;56,1;0;0;;
1/01/2013 6:00;;;3,4;286,1;23,5;71,6;0;1,52;;
1/01/2013 7:00;;;0,7;138,8;23;77,9;0;0,51;;
1/01/2013 8:00;;;0,8;69,2;23,1;78,8;0;0;;
1/01/2013 9:00;;;0,4;250,1;22,4;85,7;0;0;;
1/01/2013 10:00;;;1,4;181,7;21,8;87,2;0;0;;
1/01/2013 11:00;;;0,1;185;21,9;87,8;0;0;;
1/01/2013 12:00;;;0,6;15,4;21,6;88,8;0;3,05;;
1/01/2013 13:00;;;0,6;277,2;20,2;95,5;0;41,91;;
1/01/2013 14:00;;;0,7;337,8;19,7;99;0;15,75;;
1/01/2013 15:00;;;0,6;1,5;19,8;99,3;0;3,81;;
1/01/2013 16:00;;;0,2;354,4;20,1;98,5;6,8;0,25;;
1/01/2013 17:00;;;0,4;45,9;20,4;97,7;26,7;7,11;;
1/01/2013 18:00;;;0,7;47,5;20,5;97,3;91,9;1,78;;
1/01/2013 19:00;;;0,9;42,7;21;94;92,7;0;;
1/01/2013 20:00;;;0,4;191,8;21,9;89,7;234,1;0;;
1/01/2013 21:00;;;0,8;151,6;23,1;83,4;257,7;0;;
1/01/2013 22:00;;;0,2;193,9;23,5;80,7;255,5;0;;
1/01/2013 23:00;;;0,7;100,6;23,6;81,1;244,2;0,51;;
2/01/2013 0:00;;;0,8;85,9;24,3;77,6;405,9;0;;
2/01/2013 1:00;;;0,4;34;24,9;73,2;240,3;0,25;;
2/01/2013 2:00;;;0,2;255,6;25,3;71,6;127,9;0;;
2/01/2013 3:00;;;1;144,9;25;70,7;22,6;0;;
2/01/2013 4:00;;;0,9;290,2;23,9;78,8;0,1;0;;
2/01/2013 5:00;;;0,3;66,7;23,7;78,6;0;0;;
1/01/2013 2:00;;;0,5;228,9;23,1;82,4;0;0;;
1/01/2013 3:00;;;0,7;205,6;23;81,3;0;0;;
1/01/2013 4:00;;;0,4;138,1;23;82,4;0;0;;
1/01/2013 5:00;31;;0,4;279,8;22,3;85,3;0;0;;
1/01/2013 6:00;;;0,2;334;22,2;86,3;0;0;;
1/01/2013 7:00;;;1,5;29,8;21,6;88,9;0;0;;
1/01/2013 8:00;;;0,5;35,6;21,1;90,6;0;0;;
1/01/2013 9:00;;;0,3;121;21,1;92,4;0;0;;
1/01/2013 10:00;;;0,5;146,2;21,2;93,4;0;0,51;;
1/01/2013 11:00;;;0,5;104,2;21;93,8;0;0,25;;
1/01/2013 12:00;;;1,2;158;20,8;93,9;6,9;0;;
1/01/2013 13:00;;;1,1;147,5;21,3;91;83,8;0;;
1/01/2013 14:00;;;1,1;169,5;22,4;85,8;271,3;0;;
1/01/2013 15:00;;;0,9;127,3;24,7;73,7;537,5;0;;
1/01/2013 16:00;39;;1;141,6;25,1;70,2;345,2;0;;
1/01/2013 17:00;39;;0,3;249,9;26,1;66,6;399,1;0;;
1/01/2013 18:00;51;;0,2;344,5;26,5;63,9;297,2;0;;
1/01/2013 19:00;42;;0,8;13,7;26;67,2;131,7;0;;
1/01/2013 20:00;41;;1,7;224,4;26,7;67,8;453,2;0;;
1/01/2013 21:00;13;;0,2;242,1;27,7;57,2;285,1;0;;
1/01/2013 22:00;27;;0,3;147,1;26,8;58,9;71,8;0;;
1/01/2013 23:00;46;;2,3;168,7;24,7;74;4,5;0;;
2/01/2013 0:00;61;;1;184,7;24,1;78;0;0;;
2/01/2013 1:00;58;;0,1;169,9;23,5;82,3;0;0;;
2/01/2013 2:00;48;;1,5;149,8;23,3;82,5;0;0;;
2/01/2013 3:00;42;;1,3;159,4;22,7;85;0;0;;
2/01/2013 4:00;36;;0,9;171,7;22,6;84,3;0;0;;
2/01/2013 5:00;40;;0,4;211,5;22,8;83,7;0;0;;
1/01/2013 2:00;23;;0,1;277;22;87,9;0;0;;
1/01/2013 3:00;28;;0,1;229,8;22;87,2;0;0;;
1/01/2013 4:00;31;;0,2;63,6;22,1;86,5;0;0;;
1/01/2013 5:00;44;;0,2;138,4;21,8;87,5;0;0;;
1/01/2013 6:00;36;;0,7;127,3;21,7;87,5;0;0;;
1/01/2013 7:00;25;;0,2;106,3;21,4;87,6;0,1;0;;
1/01/2013 8:00;77;;0,6;10,1;21,3;88,7;29,1;0;;
1/01/2013 9:00;78;;0,6;4,4;22,2;85,4;118,2;0;;
1/01/2013 10:00;76;;0,8;55,1;23,1;82;252,1;0;;
1/01/2013 11:00;62;;1,4;77,8;25;72,4;601,7;0;;
1/01/2013 12:00;38;;1,3;94,6;26,4;64,9;646;0;;
1/01/2013 13:00;30;;0,9;132;27,4;60,5;515;0;;
1/01/2013 14:00;39;;0,8;155,3;27,3;60,3;246;0;;
1/01/2013 15:00;48;;0,9;169,2;28,6;56,3;643,5;0;;
1/01/2013 16:00;59;;1,5;136,2;28,8;55,4;340,9;0;;
1/01/2013 17:00;48;;1,3;112,7;28,2;57,5;117;0;;
1/01/2013 18:00;30;;1,5;245,3;27,8;57,3;109,6;0;;
1/01/2013 19:00;29;;1,2;248,1;26,9;58,6;13,2;0;;
1/01/2013 20:00;65;;0,3;339,7;26,1;62,2;0;0;;
1/01/2013 21:00;94;;0,4;255,2;25,3;66,1;0;0;;
1/01/2013 22:00;35;;0,9;49,5;24,4;73,1;0;0;;
1/01/2013 23:00;38;;1,1;143,7;23,8;78,4;0;0;;
2/01/2013 0:00;33;;0,7;6,1;23;82,4;0;0;;
2/01/2013 1:00;48;;0,3;240,7;22,4;77,9;0;0;;
2/01/2013 2:00;50;;0,4;49,5;22,6;84,9;0;0;;
2/01/2013 3:00;43;;0,4;210,8;22,1;86,8;0;0;;
2/01/2013 4:00;57;;0,1;12,2;22,2;86,6;0;0;;
2/01/2013 5:00;55;;0,7;204;22;87,6;0;0;;
1/01/2013 2:00;56;;0,8;14,6;21,7;88,6;0;0;;
1/01/2013 3:00;65;;0,4;223,3;21,4;90,4;0;0;;
1/01/2013 4:00;85;;0,3;334,6;21,7;89,6;5;0;;
1/01/2013 5:00;106;;0,5;12;22,1;87;31,6;0;;
1/01/2013 6:00;131;;1,2;22,6;22,7;86,2;217,1;0;;
1/01/2013 7:00;81;;1,2;92,3;25,6;71,4;608,8;0;;
1/01/2013 8:00;44;;1,4;101,8;26,9;64,3;628,4;0;;
1/01/2013 9:00;46;;1,2;96;27,5;63,7;556,9;0;;
1/01/2013 10:00;48;;1,1;66,2;27,3;63,8;240;0;;
1/01/2013 11:00;41;;0,7;45,1;27,9;61,1;566,5;0;;
1/01/2013 12:00;41;;0,9;333,4;29,1;54,3;526,4;0;;
1/01/2013 13:00;14;;2,3;251,2;29,8;48,8;333,3;0;;
1/01/2013 14:00;23;;2,4;255,2;28,2;51,6;57,5;0;;
1/01/2013 15:00;83;;0,1;89,1;27,7;53,7;17,9;0;;
1/01/2013 16:00;52;;1,6;170,1;26,9;56,8;0;0;;
1/01/2013 17:00;57;;0,7;3,8;25,5;63,5;0;0;;
1/01/2013 18:00;43;;0,9;56,3;23,4;71,4;0;0;;
1/01/2013 19:00;42;;0,9;154,7;22,8;71,7;0;0;;
1/01/2013 20:00;33;;0,7;267,4;22,3;77,3;0;0;;
1/01/2013 21:00;46;;0,7;321,7;22,2;79,7;0;0;;
1/01/2013 22:00;68;;0,3;146,4;22,7;75,4;0;0;;
1/01/2013 23:00;66;;0,4;0,2;21,8;79,6;0;0;;
2/01/2013 0:00;73;;0,2;338,1;21,2;82,8;0;0;;
2/01/2013 1:00;73;;0,2;69,1;21,3;82,5;0;0;;
2/01/2013 2:00;65;;0,6;31;21,1;83,4;0;0;;
2/01/2013 3:00;89;;0,4;337,2;20,7;86,9;0,2;0;;
2/01/2013 4:00;143;;0,1;53,3;21;85,4;31,1;0;;
2/01/2013 5:00;138;;0,2;132,7;22,6;77,6;152,1;0;;
1/01/2013 2:00;128;;0,1;165,4;24,6;68,3;406,6;0;;
1/01/2013 3:00;90;;1;128,2;26,6;60,6;579,8;0;;
1/01/2013 4:00;73;;0,9;139;27,8;56,5;723,9;0;;
1/01/2013 5:00;48;;1;45,6;28,1;56,2;548,1;0;;
1/01/2013 6:00;59;;0,8;6,8;29;53,6;652,1;0;;
1/01/2013 7:00;47;;1,4;17,6;30;50;498,6;0;;
1/01/2013 8:00;14;;2,2;280,6;29,9;47,1;370,2;0;;
